Date,P_wp,P_eaf,COE_agora,f_emiss_spc
8473,2019-12-20 01:00:00,0.9515859816831528,0.5888888888888889,26.0,521.341552702192
8474,2019-12-20 02:00:00,0.9502551783586686,0.5824074074074074,23.0,511.25082736322867
8475,2019-12-20 03:00:00,0.9428373785819537,0.6194444444444445,19.0,493.76092592145983
8476,2019-12-20 04:00:00,0.9386648928960518,0.5907407407407408,25.0,485.9219018815922
8477,2019-12-20 05:00:00,0.9457057608987786,0.5824074074074074,25.0,475.0416455107184
8478,2019-12-20 06:00:00,0.9518405763926602,0.6185185185185186,27.0,474.90317399416296
8479,2019-12-20 07:00:00,0.949742298335325,0.5916666666666667,33.0,476.18468617392165
8480,2019-12-20 08:00:00,0.9499123013535936,0.5972222222222222,35.0,476.3243115040049
8481,2019-12-20 09:00:00,0.9409757655607779,0.6037037037037037,33.0,458.56284924481207
8482,2019-12-20 10:00:00,0.946073864656956,0.5916666666666667,31.0,444.66887740469264
8483,2019-12-20 11:00:00,0.9479991933037107,0.612037037037037,30.0,439.3496673513403
8484,2019-12-20 12:00:00,0.9386517533675071,0.5888888888888889,28.0,443.12039511122856
8485,2019-12-20 13:00:00,0.901138561486761,0.5916666666666667,27.0,451.8560237260363
8486,2019-12-20 14:00:00,0.8987648920430377,0.6268518518518519,27.0,476.5038212623005
8487,2019-12-20 15:00:00,0.8823306051995793,0.5740740740740741,30.0,506.3626308363336
8488,2019-12-20 16:00:00,0.8690980290604026,0.5916666666666667,34.0,520.7877566203234
8489,2019-12-20 17:00:00,0.909117311298723,0.6240740740740741,37.0,524.4211728224395
8490,2019-12-20 18:00:00,0.9242502455343636,0.5768518518518518,37.0,524.0335163858035
8491,2019-12-20 19:00:00,0.904620133931291,0.5916666666666667,37.0,529.0342888166696
8492,2019-12-20 20:00:00,0.9200465444298699,0.6222222222222222,34.0,526.7017040506282
8493,2019-12-20 21:00:00,0.9389426737589776,0.5787037037037037,27.0,525.8664066305043
8494,2019-12-20 22:00:00,0.9385971279598575,0.5916666666666667,27.0,528.3953993490945
8495,2019-12-20 23:00:00,0.943191155824929,0.6203703703703703,27.0,515.4068211486452
8496,2019-12-21 00:00:00,0.9321378894088008,0.5805555555555556,18.0,510.9099987019567
8497,2019-12-21 01:00:00,0.9098587073893004,0.5916666666666667,14.0,497.79991097709967
8498,2019-12-21 02:00:00,0.9083806383326448,0.6185185185185186,10.0,497.7925151211214
8499,2019-12-21 03:00:00,0.9134127717844404,0.5824074074074074,9.0,493.7563020760038
8500,2019-12-21 04:00:00,0.9274518810639849,0.5916666666666667,8.0,495.6813182555506
8501,2019-12-21 05:00:00,0.9354107657919138,0.6185185185185186,13.0,503.6351303561689
8502,2019-12-21 06:00:00,0.9142069128080023,0.5824074074074074,21.0,522.0668611424132
8503,2019-12-21 07:00:00,0.9262834071235235,0.6064814814814815,27.0,524.5526510356005
8504,2019-12-21 08:00:00,0.9217236893174888,0.6037037037037037,31.0,525.8913843610555
8505,2019-12-21 09:00:00,0.9007709276391168,0.5824074074074074,36.0,524.2153252597657
8506,2019-12-21 10:00:00,0.9213614747998645,0.6212962962962963,36.0,507.64413435086817
8507,2019-12-21 11:00:00,0.9323328040412835,0.5888888888888889,36.0,491.3869442820014
8508,2019-12-21 12:00:00,0.9260165363790279,0.5824074074074074,36.0,474.26791744045255
8509,2019-12-21 13:00:00,0.9361362606451827,0.6268518518518519,36.0,464.2749143011749
8510,2019-12-21 14:00:00,0.9396454105822918,0.5833333333333334,36.0,466.79153578708673
8511,2019-12-21 15:00:00,0.95142325243029,0.5824074074074074,37.0,475.12051862894924
8512,2019-12-21 16:00:00,0.9541790998405499,0.6240740740740741,40.0,476.5448951731734
8513,2019-12-21 17:00:00,0.9518285807638468,0.5861111111111111,42.0,467.1901535828053
